37,0.342,0.136,9.2076,0.91172,0.087687,0.8909,59.35,157.57,-7994.7,5231.4,11181,111.66,-1.6319,-1.4895,-0.37514,-1.11E-16,0.31086,10.014,0.91943,73.635,6932.4,0.605,0.044444
37,1.907,0.137,21.004,0.9439,0.11543,0,95.984,285.16,-5474.2,-2225.6,1778.4,193.62,-1.9952,-1.5352,-0.27715,0,0.14782,21.558,0.97431,157.36,-2225.6,0.51,0.044444
37,0.343,0.13,9.9029,0.70868,-3.0703,27.209,82.468,159,-4974.1,-1686.3,22007,85.315,0.24416,0,0.11849,0.1623,-3.1085,9.9334,0.99693,76.411,-1014.6,0.33,0.044444
37,3.952,0.069,12.744,0.33498,-2.9907,0,174.33,888.62,-49850,14310,300970,348.38,1.0945,-2.22E-16,0,0.80182,-2.6572,13.012,0.97937,188.59,14310,0.445,0.066667
37,0.257,0.125,9.2867,0.95071,-0.054294,25.003,138.59,299.95,-168120,-2060.9,186930,83.186,-1.0896,-0.95197,-0.50213,0,0.06088,9.6654,0.96082,77.323,-1497.4,0.53,0.044444
37,1.635,0.138,17.211,0.99349,-0.093841,4.1234,111.67,874.35,-40277,6663,400410,445.37,-0.96218,-0.69431,-0.028334,2.00E-16,-0.06315,17.353,0.99178,125.75,6663,0.39,0.044444
37,0.278,0.124,6.0316,0.71509,-2.9737,17.442,76.638,195.73,-87683,-1566.3,97348,48.009,-0.12633,-0.12026,-0.024423,-1.11E-17,-2.9111,6.0437,0.998,48.74,-784.36,0.38,0.044444
37,2.668,0.073,10.02,0.66716,-3.0509,30.829,200.81,590.87,-30790,-6970.6,170470,275.47,0.082129,-0.04654,0,0.0082129,-3.0145,10.024,0.99953,137.32,-6970.6,0.375,0.044444
37,0.288,0.118,7.0563,0.9918,-0.014285,13.945,51.011,116.44,-16922,-599.29,10062,80.169,0.36138,0,0.096464,0.28622,-0.10655,7.1027,0.99346,60.192,-599.29,0.59,0.044444
37,1.49,0.135,14.241,0.81203,0.063743,25.112,83.245,131.84,-24142,2521.9,7516.4,100.91,-0.76619,-0.48925,-0.0032103,0.0012841,0.045415,14.561,0.97798,107.86,4198.3,0.56,0.044444
37,0.295,0.131,10.725,0.69854,-2.7663,25.355,72.689,163.53,-14140,-1397,22058,72.165,-0.9179,-0.84941,-0.51863,0,-2.4712,11.019,0.97333,84.113,-514.49,0.36,0.044444
37,1.809,0.096,10.096,0.70355,-2.8894,16.036,131.01,384.15,-26278,-1890.3,155500,89.419,-0.68423,-0.39182,-0.10867,-4.44E-17,-2.7079,10.242,0.98582,106.68,116.78,0.41,0.044444
37,0.314,0.169,8.5603,0.47417,-0.21356,6.4824,41.925,87.896,-1563.2,-335.44,4545.5,94.98,-0.55067,-0.30121,-0.045098,0.0021362,0.013531,9.2994,0.92052,55.026,-254.44,0.54,0.044444
37,2.823,0.119,14.674,0.98991,-0.089416,40.57,136.49,217.41,-11301,-515.26,46908,148.45,0.21532,0,0.00034618,0.14969,-0.13127,14.699,0.99831,123.52,231.18,0.48,0.044444
37,0.457,0.095,10.087,0.59589,-3.1016,22.049,106.19,195.91,-37757,3999.9,14683,133.59,0.43911,0,0.0141,0.32349,3.096,10.138,0.99501,106.72,3999.9,0.43,0.044444
37,1.147,0.061,5.4438,0.59564,-3.1231,6.4935,55.169,790,-63119,-27830,304720,363.98,-0.093311,-0.069797,0,0.023514,-3.0489,5.462,0.99667,89.541,-27830,0.45,0.044444
37,0.473,0.148,16.19,0.93605,-0.38282,13.523,81.263,177.66,-3094.8,535.77,16866,126.66,-1.1138,-0.89839,-0.31877,0,-0.0070926,16.536,0.97911,111.73,858.09,0.53,0.044444
37,0.747,0.114,10.707,0.89908,-0.24726,17.297,100.65,714.44,-35523,33934,309940,413.74,-0.95641,-0.8786,-0.73154,0,-0.030632,11.284,0.94886,98.986,77124,0.42,0.044444
37,0.372,0.077,11.72,0.5974,-3.0727,65.903,147.83,1151,-57692,-7140.1,640020,139.82,0.47503,0,0.034674,0.3561,-3.0635,11.767,0.99596,152.82,-7140.1,0.42,0.044444
37,2.242,0.092,12.103,0.12199,-2.9148,0,69.098,884.58,-58244,-3838.5,609560,178.5,0.49862,0,0,0.38303,-1.4302,12.154,0.99579,132.11,-3838.5,0.445,0.044444
37,0.273,0.124,7.6769,0.97903,-0.065695,6.1977,87.87,201.6,-15336,-6256,28417,87.87,-0.65507,-0.55145,-0.12043,1.11E-16,0.063851,7.8256,0.981,63.109,-6256,0.58,0.066667
37,1.114,0.116,16.743,0.9139,-0.19385,69.023,99.602,695.09,-31074,2069.4,201510,384.12,0.72814,0,0.54489,0.58561,-0.273,17.018,0.98384,146.71,2069.4,0.36,0.044444
37,0.333,0.147,12.454,0.42997,-2.9378,0,97.098,143.14,-2858.2,-1196.6,10815,114.66,-0.4707,-0.30233,0,0.03671,-2.8251,12.518,0.99482,85.16,-988.17,0.38,0.044444
37,1.749,0.09,11.189,0.69777,-2.9513,67.012,167.99,487.17,-11394,-3664,78788,157.05,1.046,0,0.17933,0.85635,-2.9847,11.476,0.97492,127.52,-2405.5,0.43,0.044444
37,0.247,0.101,8.9729,0.98666,-0.26133,24.902,96.641,168.73,-24962,-944.98,16459,106.35,-0.68387,-0.59725,-0.15625,0,-0.12972,9.0945,0.98662,90.045,-944.98,0.4,0.044444
37,0.952,0.116,16.462,0.89554,-0.27914,22.679,141.14,363.62,-25885,-1580.8,249390,156.14,0.3382,0,0.1225,0.18879,-0.38829,16.55,0.99465,142.68,-1363.5,0.38,0.044444
37,0.283,0.097,8.8664,0.60357,2.9933,15.116,90.135,179.28,-33051,-3025.6,20006,122.16,0.12146,1.55E-16,0.012604,0.06852,2.9133,8.8704,0.99955,91.447,-3025.6,0.39,0.044444
37,2.893,0.088,11.003,0.59591,-3.0866,22.908,218.33,328.88,-11839,-4776,91505,219.01,0.63432,0,0.027699,0.34994,-3.1248,11.078,0.9932,125.89,-4776,0.38,0.044444
37,1.341,0.129,14.51,0.95832,-0.35471,11.932,128.49,206.76,-9184.8,-1110.2,31469,117.74,-1.2077,-1.1031,-0.32207,0,-0.10887,14.799,0.98052,114.72,1140.7,0.38,0.044444
37,2.904,0.12,20.555,0.98108,-0.46803,24.19,191.54,262.35,-10701,587.21,33845,177.7,-1.0765,-0.81552,-0.29705,0,-0.28178,20.701,0.99295,172.51,5523.3,0.56,0.044444
37,0.294,0.126,7.2746,0.71289,3.0723,16.897,72.13,234.16,-76563,-730.11,88222,45.452,-0.18155,-0.10698,-0.051672,0,3.0742,7.2873,0.99826,57.836,-697.99,0.45,0.044444
37,2.02,0.106,11.217,0.66601,-3.0696,14.111,56.668,1046.8,-40603,-6012.7,721790,56.668,0.1105,-0.00063399,0,0.10724,-3.0493,11.225,0.99926,105.9,-6012.7,0.395,0.066667
37,0.281,0.128,10.83,0.94388,-0.25401,0,82.917,147.85,-18685,2366.5,19825,107.28,-0.58348,-0.44071,-0.16276,0,-0.017082,10.953,0.98875,85.572,7743.9,0.58,0.044444
37,2.002,0.09,15.46,0.98637,-0.33206,85.932,123.62,784.62,-42654,-6875.4,387920,163.36,-0.44029,-0.25761,8.88E-16,0.057501,-0.31641,15.521,0.99604,172.46,-1078.1,0.4,0.044444
37,0.333,0.126,10.26,0.42838,-2.9538,0,76.577,172.49,-14392,-2797.6,20427,83.637,0.35747,-2.00E-16,0.056443,0.34618,-2.9292,10.305,0.99561,81.785,-2699.8,0.37,0.044444
37,1.855,0.065,9.0804,0.20066,-3.0972,0,156.55,1320.1,-65755,108080,520910,414.25,0.089506,0,0,0.07071,-3.0261,9.0831,0.9997,139.74,108080,0.38,0.044444
37,0.291,0.119,7.1336,0.97597,-0.40675,23.44,95.953,186.86,-7005.1,-2912.3,19551,60.998,0.51127,0,0.16378,0.49361,-0.37577,7.2412,0.98514,60.851,-2695.3,0.54,0.044444
37,0.813,0.117,13.572,0.98166,-0.1566,3.0676,101.73,504.05,-26855,-7229.7,125640,109.04,-0.57116,-0.47317,-0.13362,0,-0.055736,13.675,0.99245,116.88,4185.2,0.42,0.044444
37,0.265,0.096,5.3459,0.59615,-3.1039,14.621,50.707,165.43,-11672,-3347.1,13298,85.357,-0.26606,-0.2328,-0.033257,0,-3.0688,5.3785,0.99394,56.026,-3347.1,0.49,0.088889
37,2.755,0.065,7.2599,0.5957,3.1138,17.818,123.05,950.18,-51099,64140,398710,280.55,-0.25748,-0.24377,-0.060173,0,-3.1234,7.2896,0.99594,112.15,64140,0.43,0.044444
37,0.379,0.123,12.56,0.94911,-0.16119,11.739,101.49,173.16,-5740.5,1389.9,12204,136.93,-0.99649,-0.74898,-0.23133,0,0.12071,12.825,0.97938,104.27,1389.9,0.63,0.044444
37,1.849,0.115,15.924,0.97217,-0.15891,9.2202,194.37,594.63,-49545,-1386.1,944760,167.6,-1.0412,-0.73431,-0.19267,0,-0.033015,16.112,0.98833,140.11,-630.21,0.54,0.044444
37,0.314,0.126,14.81,0.4635,-2.7358,0,73.91,375.98,-19183,-8142.1,41778,118.34,-0.42806,-0.40014,0,0.072235,-2.4924,14.852,0.99714,117.88,-5034.8,0.46,0.044444
37,1.056,0.093,11.9,0.64451,-3.1077,32.178,124.73,391.88,-28098,-3868.4,192450,94.324,-1.0535,-0.98892,-0.33977,0,-3.099,12.162,0.97847,130.78,-3868.4,0.405,0.044444
37,0.235,0.126,8.505,0.95579,-0.54855,0,37.964,250.43,-8611.6,-5600.8,29344,74.641,0.21979,-0.0043003,0,0.20594,-0.42846,8.5531,0.99437,67.882,-4545.3,0.55,0.044444
37,5.765,0.131,15.04,0.88131,-0.12768,13.823,114.93,199.64,-1579.5,1364.2,10840,188.18,0.59173,2.22E-16,0.27425,0.50142,-0.39552,15.251,0.98618,116.42,3101.2,0.575,0.044444
37,0.343,0.115,10.577,0.60192,-3.0078,29.04,111.16,227.9,-4245,-2934.8,21251,161.18,-0.57438,-0.37537,-0.039381,2.22E-16,-2.8601,10.645,0.99362,92.565,-2934.8,0.43,0.044444
37,6.328,0.048,8.2145,0.59611,-3.0309,25.847,153.66,987.98,-56683,-20132,473770,102.68,0.2894,-7.91E-17,0,0.26603,-2.9346,8.2642,0.99399,172.17,-20132,0.37,0.088889
37,0.245,0.143,8.2651,0.99588,-0.22131,14.694,73.338,275.17,-8222.4,-3319.5,25045,143.18,0.046709,-0.00073751,0,0.034663,-0.17928,8.2661,0.99988,57.805,-3319.5,0.41,0.044444
37,1.01,0.125,17.078,0.95142,-0.13021,10.256,138.96,220.23,-28428,467.12,65078,144.33,-1.2219,-0.95871,-0.12612,0,0.025125,17.35,0.98432,138.8,1321.4,0.505,0.044444
37,0.334,0.108,11.228,0.6111,-2.8596,41.185,87.109,262.15,-35882,-9566.6,37413,129.67,-0.70212,-0.60965,-0.17055,0,-2.6554,11.329,0.99112,104.9,-9566.6,0.42,0.044444
37,2.042,0.069,10.39,0.035137,-3.1028,0,26.657,958.7,-78096,-5573.3,693010,117.41,0.1545,0,0,0.11842,-1.5036,10.401,0.99893,150.74,-5573.3,0.4,0.044444
37,0.295,0.124,12.129,0.91739,-0.37433,15.093,136.29,195.05,-4708.9,-992.09,30945,122.81,-1.6283,-1.3114,-0.50257,0,-0.041021,12.744,0.95175,102.77,1786.7,0.4,0.044444
37,2.584,0.133,16.896,0.84532,-0.34062,0.50397,114.56,214.19,-9696.2,-959.85,13102,181.18,-0.16235,-0.14214,0,0.031147,-0.055209,17.061,0.99035,128.28,727.42,0.485,0.044444
37,0.295,0.126,9.0068,0.70929,-3.0519,28.348,72.9,99.265,-12281,-1011,13143,63.295,0.25379,0,0.093621,0.23112,-3.0958,9.0367,0.99669,71.72,-170.25,0.37,0.044444
37,1.578,0.097,13.302,0.70884,-3.0201,15.584,159.94,657.27,-38255,-2819.3,339700,106.45,0.52622,-0.015122,0,0.35545,-2.9395,13.387,0.99365,138.01,-987.03,0.42,0.044444
37,0.239,0.131,6.981,0.98799,-0.30805,0,34.447,140.65,-14704,1133.9,24850,66.918,-0.18773,-0.179,-0.11133,0,-0.16656,7.0057,0.99647,53.479,5846.4,0.53,0.044444
37,3.299,0.119,14.961,0.97673,-0.24498,32.571,93.245,651.6,-34482,-4575.2,304850,73.134,0.41558,4.44E-16,0.19557,0.33002,-0.29303,15.026,0.99569,126.27,20839,0.375,0.066667
37,0.681,0.131,14.516,0.66818,-2.9742,21.879,93.735,172.76,-12111,-4400.8,18221,82.031,-0.50532,-0.28485,-0.034994,0,-2.8586,14.567,0.99648,111.2,-4400.8,0.395,0.044444
37,2.168,0.078,8.7156,0.65428,-3.0373,23.373,148.7,206.34,-11800,-4169.9,-703.3,89.683,0.50356,0,0.12589,0.42383,-2.9852,8.8107,0.9892,112.96,-4169.9,0.48,0.044444
37,0.269,0.126,14.994,0.97621,-0.36428,27.209,123.8,232.76,-20907,-2877.9,31524,117.8,-1.0787,-1.0627,-0.42415,0,-0.16959,15.237,0.98408,120.93,-2686.6,0.56,0.044444
37,0.741,0.121,17.744,0.98216,-0.37207,2.5199,120.28,258.33,-20600,-2910.8,26459,120.28,-0.44658,-0.1239,-0.036643,0,-0.2389,17.78,0.998,146.94,-829.27,0.445,0.044444
37,0.308,0.124,13.591,0.66312,3.0301,25.556,61.464,182.07,-11562,-1343.8,14448,97.399,0.20108,-2.22E-16,0.010465,0.13784,3.0276,13.617,0.99809,109.81,-1343.8,0.385,0.066667
37,0.793,0.089,12.71,0.70508,-3.1019,43.197,145.26,826.48,-34191,-14516,384690,97.305,0.64585,0,0.071939,0.54562,-3.0546,12.816,0.99175,144,-4360,0.49,0.044444
37,0.185,0.099,5.1098,0.97715,-0.38417,0,29.607,213.74,-11271,-4192.5,19343,98.839,-0.23461,-0.17735,-0.16502,0,-0.24748,5.1477,0.99263,51.997,-4192.5,0.36,0.044444
37,0.936,0.15,16.339,0.79935,-0.16109,6.0941,61.432,503.94,-33104,-1070.9,94546,65.758,-1.067,-0.73062,-0.091405,0,-0.0014739,16.741,0.97597,111.61,-32.364,0.54,0.044444
37,0.261,0.099,8.7696,0.59835,3.1301,28.523,73.448,222.11,-29356,-6749.2,31228,117.36,-0.24675,-0.23378,-0.055607,0,-3.1017,8.7877,0.99795,88.764,-6749.2,0.43,0.044444
37,3.962,0.094,12.404,0.65056,3.1091,23.486,105.94,747.91,-30904,-4254,369160,105.94,0.439,-0.22572,-5.55E-17,0.0439,-3.0261,12.557,0.98785,133.58,-4254,0.415,0.044444
37,0.296,0.134,12.827,0.93967,-0.52694,0,89.596,201.99,-30331,-3143.3,27402,140.01,-1.2054,-0.9832,-0.39125,0,-0.14773,13.181,0.97318,98.364,-1016.2,0.59,0.044444
37,1.827,0.1,17.881,0.91777,-0.3271,36.349,187.84,903.43,-35757,-2333.6,240360,126.04,0.63576,0,0.22499,0.49344,-0.41506,18.017,0.99246,180.17,171120,0.45,0.044444
37,0.334,0.152,13.608,0.71276,3.1342,5.3361,69.581,142.95,-2543.4,1299.4,12661,102.04,-0.3285,-0.20711,-0.0018665,-1.39E-17,-3.0877,13.631,0.99829,89.676,3199.3,0.37,0.044444
37,1.666,0.093,13.827,0.72854,-3.0905,73.981,198.33,679.13,-35340,-4541.1,307510,381.12,1.2579,0,0.32991,0.96518,-3.0402,14.129,0.9786,151.93,-4541.1,0.45,0.044444
37,0.246,0.12,13.328,0.98357,-0.39595,5.6696,112.76,161.45,-19249,-587.48,15382,121.31,-0.66697,-0.52161,-0.16732,0,-0.22404,13.431,0.99236,111.92,1112.8,0.53,0.044444
37,0.886,0.134,20.375,0.97739,-0.46144,6.109,202.07,334.49,-12433,-3041.8,118870,169.8,0.2184,0,0.013463,0.048517,-0.43749,20.396,0.99896,152.21,-2805.7,0.39,0.044444
37,0.309,0.098,9.3873,0.59969,3.0879,20.752,84.787,216.98,-32499,-5357.2,26127,124.99,-0.12446,-0.12218,-0.018939,0,3.0975,9.3921,0.99949,95.838,-5357.2,0.42,0.044444
37,0.687,0.086,12.005,0.66472,-3.0996,63.238,137.47,483.89,-28156,-3865.7,111710,98.649,0.33427,-0.0071086,0,0.30838,-3.0543,12.041,0.99705,140.01,-3865.7,0.45,0.044444
37,0.247,0.137,7.7138,0.89723,-0.11787,13.523,55.445,120.39,-9008.5,1039.8,3494.3,87.459,-1.4751,-1.1836,-0.39182,0,0.23854,8.4126,0.91694,61.405,1249.2,0.42,0.044444
37,0.936,0.135,12.005,0.59075,-0.22869,0,37.799,205.27,-11284,-2137.3,18051,138.16,-0.87506,-0.60408,0,0.02285,-0.10001,12.598,0.95294,93.315,0,0.65,0.044444
37,0.298,0.125,9.6767,0.70539,3.1312,22.679,79.522,117.86,-13148,-1542,18270,74.551,-0.4462,-0.42237,-0.10761,-1.39E-17,-3.0439,9.748,0.99268,77.984,-1355.7,0.37,0.044444
37,0.746,0.092,12.029,0.70633,-3.0661,30.037,134.82,398.13,-32545,-7658.8,225560,84.1,0.5304,0,0.048564,0.26959,-3.007,12.105,0.99372,131.57,-4410.8,0.41,0.044444
37,0.245,0.137,6.3827,0.92664,-0.27179,21.868,65.281,124.97,-6381.1,-704.79,11521,65.166,-1.4389,-1.2242,-0.50775,0,-0.011618,7.1644,0.89089,52.295,2620.9,0.56,0.044444
37,0.965,0.152,14.565,0.79035,-0.083141,27.958,89.831,197.17,-5896.2,1923.4,31148,76.361,-0.93749,-0.80942,-0.39341,0,0.086132,15.106,0.96416,99.381,3118.7,0.46,0.044444
37,0.288,0.097,9.4767,0.59375,3.1203,25.974,92.131,196.89,-32809,-1683.1,17333,140.77,-0.5789,-0.48584,-0.10935,2.78E-17,-3.0215,9.5612,0.99117,98.569,-1683.1,0.37,0.044444
37,4.861,0.089,8.6969,0.6547,-3.0604,31.553,94.008,1125.6,-76324,-4027.2,1530300,85.348,0.42521,-1.11E-16,0.065417,0.34531,-2.9981,8.7808,0.99045,98.661,-4027.2,0.46,0.044444
37,0.267,0.099,11.631,0.98524,-0.44814,19.921,119.52,224.54,-29087,-2672.4,23008,164.04,-0.12229,-0.10883,-0.040179,0,-0.33195,11.637,0.99946,117.55,-2672.4,0.52,0.044444
37,1.73,0.114,19.179,0.98434,-0.41662,27.087,222.25,995.81,-60172,-1416.2,1337700,222.25,-0.6505,-0.42166,0,0.0083167,-0.36297,19.243,0.99664,168.8,-1416.2,0.345,0.044444
37,0.313,0.125,12.445,0.71212,-2.9871,30.532,105.06,193.81,-15241,-2432.8,27385,94.9,-0.9992,-0.85658,-0.24327,0,-2.8231,12.618,0.98627,100.95,-1604.5,0.45,0.044444
37,2.336,0.088,10.787,0.59777,-3.1229,26.525,129.58,613.04,-30400,-4017.2,230430,155.99,0.35036,1.94E-17,0.0094183,0.30026,-3.1158,10.82,0.99693,122.96,-4017.2,0.46,0.044444
37,0.234,0.124,10.102,0.98501,-0.43241,18.033,120.71,194.23,-5882.1,-2089.6,26287,141.89,-0.66877,-0.51108,-0.080957,4.44E-16,-0.22981,10.209,0.98953,82.33,-2089.6,0.51,0.044444
37,1.236,0.137,16.941,0.91067,-0.39708,19.266,168.86,225.06,-3818.8,-1430.6,25670,173.43,-0.68964,-0.42968,0,0.048275,-0.44935,17.104,0.99046,124.85,2499.2,0.51,0.044444
37,0.275,0.093,8.2688,0.59074,2.9825,23.9,82.144,201.59,-32378,-6547.7,29699,111.63,-0.65855,-0.50202,-0.11365,0,3.085,8.3805,0.98666,90.113,-6547.7,0.35,0.044444
37,1.073,0.091,10.897,0.66443,-3.0953,21.691,134.5,974.03,-40911,-3037.2,420670,134.5,0.30485,-0.072065,-1.11E-16,0.075794,-3.0474,10.936,0.99644,120.18,-3037.2,0.43,0.044444
37,0.44,0.13,13.272,0.97014,-0.36499,0,88.325,195.16,-26573,3366.8,27020,130.83,-0.64377,-0.45278,-0.28782,0,-0.1401,13.398,0.9906,103.06,10833,0.44,0.044444
37,3.116,0.113,14.089,0.76137,-0.33532,0.59393,99.835,230.85,-49784,-168.62,23291,155.87,-0.60857,-0.33025,-0.10239,0,-0.12574,14.416,0.97735,127.58,5789.1,0.465,0.044444
37,0.436,0.133,14.927,0.71321,-3.0198,33.749,114.24,180.99,-14044,-1506.5,28929,104.96,-1.1413,-0.8212,-0.17763,0,-2.8489,15.11,0.98794,113.61,-351.81,0.37,0.044444
37,1,0.069,13.294,0.3572,-2.8414,0,106.56,892.6,-67103,-6749.6,587530,135.37,-0.6465,-0.60729,-4.44E-16,0,-2.5553,13.398,0.99228,194.17,-6749.6,0.37,0.044444
37,0.335,0.127,11.005,0.96323,-0.14708,20.442,108.72,182.57,-12432,161.92,23408,87.551,-0.68317,-0.55466,-0.28804,2.00E-16,-0.0017575,11.174,0.9848,87.987,3616.2,0.49,0.044444
37,2.886,0.114,14.325,0.8136,-0.042228,43.566,79.367,387.3,-30249,-3628.1,194810,132.95,0.81981,0,0.27729,0.72478,-0.19163,14.676,0.97609,128.74,-1711.9,0.53,0.044444
37,0.357,0.139,12.502,0.66506,-3.1174,33.203,104.58,152.18,-4125.9,-2480.9,13480,104.58,0.25841,-0.066716,-5.55E-17,0.043394,-3.0564,12.536,0.99728,90.188,-2480.9,0.395,0.044444
37,1.203,0.103,12.097,0.73959,-3.1249,54.292,119.48,857.61,-37250,3526.3,351480,103.49,0.91206,-1.94E-17,0.45351,0.79246,3.136,12.266,0.9862,119.09,25067,0.45,0.044444
37,0.299,0.155,14.452,0.95214,-0.18235,8.0181,83.994,149.34,-2975.3,-254.48,18298,109.91,-0.92163,-0.80001,-0.21266,0,0.095039,14.658,0.98592,94.567,562.14,0.55,0.044444
37,1.782,0.137,16.454,0.97009,-0.44995,0,95.618,618.2,-41945,-1055.4,247000,63.929,-0.83414,-0.44757,-0.18214,0,-0.32123,16.578,0.99256,121.01,8249.6,0.3,0.044444
37,0.461,0.182,15.461,0.60321,-2.9647,15.116,90.666,136.83,-6789.1,-258.78,20482,109.98,-0.24904,-0.13444,-0.0032854,0,-2.885,15.481,0.9987,85.063,-258.78,0.35,0.044444
37,1.889,0.071,10.994,0.5987,-3.1049,41.997,138.66,1003.3,-55322,-611.94,569890,165.12,0.29201,0,0.0092409,0.26937,-3.0969,11.016,0.99799,155.15,-611.94,0.46,0.044444
37,0.264,0.13,11.228,0.94024,-0.20796,12.473,88.243,182.76,-4890,-759.16,15107,144.44,-0.73378,-0.66294,-0.23886,0,0.053853,11.451,0.98056,88.085,-759.16,0.485,0.044444
37,0.798,0.154,17.022,0.79707,-0.30677,43.184,120.53,375.71,-19824,-1299.6,117320,114.13,-0.86539,-0.66784,-0.29005,0,-0.23213,17.47,0.97436,113.44,38010,0.35,0.044444
37,0.313,0.147,11.945,0.71358,3.0486,42.013,101.42,207.46,-13146,-1054.2,109950,74.118,0.14288,-0.066424,0,0.11788,3.0562,11.958,0.99889,81.35,2.1261,0.38,0.044444
37,0.834,0.112,10.125,0.65952,-2.9715,9.7843,81.598,633.86,-46401,-2794,443320,81.598,0.20671,-0.057196,0,0.045054,-2.8311,10.177,0.99488,90.863,-2794,0.435,0.044444
37,0.295,0.107,12.253,0.9892,-0.27491,0,105.79,260.66,-22134,-5851.4,24586,112.85,-0.97258,-0.81512,-0.14924,0,-0.14472,12.419,0.98663,116.07,-3546.7,0.41,0.044444
37,0.791,0.138,13.235,0.91429,-0.39889,2.3998,67.73,283.23,-17918,-1376.7,83231,98.883,-0.36078,-0.2028,0,0.11813,-0.46309,13.361,0.99059,96.817,3187.4,0.53,0.044444
37,0.264,0.129,7.1741,0.71397,3.0713,18.724,59.393,136.13,-5851.3,582.85,12686,64.814,-0.042484,-0.0012745,0,0.016144,3.0576,7.1775,0.99952,55.64,1984.9,0.45,0.044444
37,3.554,0.091,10.692,0.74484,-3.1039,30.472,138.59,427.85,-22435,3779.8,88742,110.96,0.31927,0,0.060813,0.24344,-3.0756,10.737,0.99578,117.99,55987,0.455,0.044444
37,0.323,0.148,14.843,0.95951,-0.26804,35.796,83.217,170.12,-3009.3,-259.4,10640,149.17,-1.1745,-0.96216,-0.57187,0,-0.085715,15.221,0.97516,102.84,448.28,0.58,0.044444
37,0.869,0.149,17.507,0.9836,-0.35271,8.5705,67.195,527.03,-25144,-5777.8,133280,91.814,-0.93312,-0.73147,-0.062092,0,-0.23277,17.624,0.99334,118.28,-2033,0.42,0.044444
37,0.34,0.124,11.369,0.65216,2.8816,18.478,82.069,132.77,-8433.4,-2671.7,4813,66.745,0.3789,-0.024039,0,0.28882,2.8783,11.487,0.98973,92.634,-2671.7,0.385,0.044444
37,1.874,0.133,12.849,0.67883,-3.0552,17.001,115.39,224.33,-7401.8,-2138.7,36355,94.165,1.4256,0,0.42302,1.2346,-3.0541,13.274,0.96799,99.802,-1845.9,0.45,0.044444
37,0.361,0.15,11.961,0.97226,-0.21227,0.8909,52.574,125.77,-13015,-842.21,97860,52.574,0.34826,0,0.077296,0.32133,-0.25944,12.01,0.99585,80.069,-842.21,0.555,0.044444
